InspectionDateAndId,less_than_sensitivity_count,mean_velocity,median_velocity,std_velocity,max_velocity,mean_acceleration,median_acceleration,std_acceleration,max_acceleration,mean_jerk,median_jerk,std_jerk,max_jerk,saccade_count,saccade_rate,saccade_distance,fixation_time,fixation_to_saccade_ratio,saccade_mean_amplitude,saccade_median_amplitude,saccade_std_amplitude,saccade_max_amplitude,saccade_mean_duration,saccade_median_duration,saccade_std_duration,saccade_mean_peak_velocity,saccade_median_peak_velocity,saccade_std_peak_velocity,saccade_mean_curvature_index,saccade_median_curvature_index,saccade_std_curvature_index,main_sequence_ratio_mean,main_sequence_ratio_std,diagonal_saccade_ratio,microsaccade_count,microsaccade_frequency,microsaccade_mean_amplitude,microsaccade_std_amplitude,microsaccade_mean_duration,microsaccade_std_duration,microsaccade_mean_peak_velocity,diagonal_microsaccade_ratio,swj_count,swj_frequency,swj_mean_amplitude,swj_std_amplitude,swj_mean_duration,swj_std_duration,fixation_count,fixation_mean_duration,fixation_std_duration,fixation_mean_dispersion_x,fixation_mean_dispersion_y,fixation_mean_bcea,fixation_max_bcea,direction_changes_45,direction_changes_90,direction_changes_135,direction_change_freq_45,direction_change_freq_90,direction_change_freq_135,angular_noise,pursuit_count,pursuit_mean_duration,pursuit_std_duration,pursuit_total_time,pursuit_time_ratio,pursuit_interruption_count,pursuit_interruption_rate,max_absolute_acceleration,velocity_complexity,fast_saccade_ratio,exploration_x_range,exploration_y_range,exploration_area,mean_distance_from_center,std_distance_from_center,center_to_periphery_transitions,exploration_entropy,low_freq_power,mid_freq_power,high_freq_power,high_to_low_freq_ratio,total_power,manhattan_distance_sum,manhattan_distance_mean,euclidean_distance_sum,euclidean_distance_mean
20241009111839_33,12.0,23.728368190290617,0.0,28.74491553865781,241.9862126684172,-37.84938231317697,0.0,2086.4024354195135,9544.259155176134,2011.2129548928312,0.0,219735.76688963815,1004280.7952866523,715,23.452619149145537,600.9428100215458,18476.000000000004,1.5382565981183918,1.9710871288150311,0.9348411994024701,2.3619616424516656,9.81666954206079,57.24516129032258,37.0,35.53541476320967,61.89455874834477,51.213547186785554,29.775210254335914,1.637943728978063,1.4388074557884583,1.144560534109793,41.18326951184448,29.291815819081958,0.3096774193548387,94,3.083281398628924,0.5916131205271963,0.3501318237234863,40.04255319148936,13.37186224368887,47.43849772641296,0.30851063829787234,66,2.164857152228819,0.7276025434822069,0.25839985751303907,39.74242424242424,13.048058727155205,42,134.6904761904762,64.04294990946761,0.06939795094599209,0.057538233142153374,,,798,559,305,26.17509102240299,18.33568406205924,10.004264112572573,1.0724739253490634,0,0,0,0.0,0.0,0,0,14940.363869183067,1.2114156063382355,0.08091024020227561,41.2702,41.488609999999994,1712.243232422,16.983098016784457,5.897034661412062,2,4.629097336125178,220937.23758409312,143505.886910158,401730.1720177498,1.8182999679483332,766173.296512001,33341.70521449,21.062353262469994,26892.607720737316,16.9883813775978
20241009111855_34,1.0,13.720387606097258,0.0,20.67359797348544,234.7258224910219,-27.49344713558382,0.0,1154.7932801031388,7213.8787485679695,2096.1436222882667,0.0,115797.86793549651,641467.0989248605,225,7.856145251396648,186.0053274986931,24972.0,6.808069792802616,4.527657599801604,3.605045653178051,3.937903006606166,16.367504931532633,80.93333333333334,80.0,41.468810233984556,74.91214784111772,63.73961915198564,40.21045804097559,1.0808428238358199,1.022740044216725,0.48440672966095744,22.422310707091352,19.13785781295286,0.2,105,3.666201117318436,0.37150060169262483,0.25865251189478133,50.50476190476191,21.345290016668585,29.242083475920097,0.42857142857142855,11,0.38407821229050276,0.7003468612568341,0.19594116781921536,59.81818181818182,16.92130546123427,67,340.7910447761194,391.4533401719089,0.1876320990415766,0.22031594290822099,,,699,496,272,24.406424581005584,17.318435754189945,9.497206703910614,0.9600879804511675,0,0,0,0.0,0.0,0,0,7213.8787485679695,1.5067794414421802,0.03515379786566227,37.15854,37.18473,1381.7302770942001,17.1598607432508,5.898639755666965,2,4.427975615378641,169711.80177590076,98810.35366084395,229620.05524132372,1.352999925983521,498142.2106780684,34098.774642401004,21.391953978921585,27343.744723001684,17.1541685840663
20241009112047_35,2.0,15.460812221996878,0.0,23.890626762754252,157.90592186215403,-31.22574279388332,0.0,1544.256274006744,5861.46050615074,2153.8163912379478,0.0,158497.30606533168,594232.8494350077,433,15.288468328507873,343.6846845634698,21128.0,2.9368918543230467,2.194197675179164,0.8307114974769277,2.8405379778064876,11.03520843105376,55.88607594936709,37.0,30.217350762988342,60.39647567131844,50.572921433835965,29.103930505647675,1.2543001718115743,1.0523496669515697,1.1467783481426554,32.34212678563504,32.401656957938606,0.35443037974683544,75,2.648118070757715,0.4619718293238837,0.366491516638028,43.68,13.739636094162028,40.63995803000082,0.41333333333333333,21,0.7414730598121602,0.6238618928626338,0.2406446285734466,46.04761904761905,19.75438755477879,93,161.88172043010752,107.3146162932077,0.1190146619555444,0.08210376959897332,,,611,416,220,21.573335216439517,14.68822823246946,7.767813007555964,0.8625116032689019,0,0,0,0.0,0.0,0,0,7673.982916822157,1.5452374959165374,0.041744548286604365,37.18427,38.25774,1422.5861337498,16.997510937688837,6.10197422617775,2,4.473072590855333,185553.7529984431,123782.75848827232,312087.867339812,1.6819270011877938,621424.3788265274,34104.8369828726,21.235888532299253,27264.833650802815,16.976857814945713
20241009112415_36,1.0,17.57571566496719,0.0,27.261629969457097,299.20447480266563,-34.40994246432103,0.0,1530.4595706644652,7428.364984472885,2413.3624478408265,0.0,155214.60334632493,856027.4097058073,487,16.748056950271682,398.12873700857693,21092.0,2.641121963436013,2.446717370474315,0.6943205344130116,3.6845641422859288,20.274360957092668,57.91304347826087,41.5,36.460715063080606,61.02350827509845,45.86229901134152,39.89938834274213,1.531744548305223,1.0763119229682352,1.1145454748703532,39.72078712336745,32.29352445158452,0.391304347826087,79,2.7168305935758994,0.42929899842330393,0.3369170206787991,46.151898734177216,23.516268867703047,40.08197539473092,0.3037974683544304,28,0.9629272989889264,0.705495963822268,0.37241822039349093,45.357142857142854,22.22324118979029,83,175.84337349397592,126.83434618332713,0.10962181363045564,0.09596122968829816,,,658,446,243,22.62879152623977,15.33805626246647,8.356833344796753,0.8383516588424319,0,0,0,0.0,0.0,0,0,7466.081803045261,1.551096438354221,0.056797583081571,40.33115,41.249939999999995,1663.6575176309998,17.25298936537109,5.855920120699351,4,4.479053663951457,254767.27368107584,127716.67366522939,322312.8101416923,1.2651264249315306,704796.7574879974,35431.968929825,21.39611650351751,28595.37976604348,17.267741404615627
20241009112532_37,1.0,13.010531818930513,0.0,18.643395496606992,118.93158028477849,-19.51859215961228,0.0,1108.900417151628,4949.024900080133,1636.667466764861,0.0,112147.1218797873,415988.0391340658,215,7.591003777848392,173.94013481237158,24776.0,6.98505779531999,4.219492197372374,4.650310315186488,2.420292057844681,8.72365872740572,79.5,86.5,29.95969514753669,67.49297380865897,66.76364795383572,24.330718518337132,1.0345935968943996,1.0195707033550578,0.4189888877240281,19.254386796687974,14.848156859170183,0.26666666666666666,104,3.671927408819687,0.36559243767072114,0.2953831961391909,47.32692307692308,19.72719828234628,29.259437620152845,0.34615384615384615,13,0.4589909261024609,0.6644335501142453,0.24351728273932657,47.84615384615385,17.536099706018103,63,368.6825396825397,404.95141097506115,0.2040826765953881,0.20118338436048291,,,640,456,285,22.596476361967305,16.099989407901706,10.062493379938566,0.903222764646022,0,0,0,0.0,0.0,0,0,5428.313318799998,1.4329464587666263,0.031875,38.13138,39.68338,1513.1820424644,17.345496619231433,5.702254289816752,2,4.223449727696322,120113.60349301981,97467.9479759779,229570.7132133385,1.91127987619387,447152.2646823361,34224.88248908764,21.377190811422636,27763.01026611002,17.34104326427859
20241009112542_38,8.0,19.16328464766675,0.0,27.52299763411413,238.5752130027113,-12.219404664848836,0.0,1777.289057932755,10655.971322548308,1010.7524428271412,0.0,188299.8724422236,1167959.8192230586,825,28.98805340829234,898.3440002127957,13142.000000000002,0.8579449014231622,2.4790509298464403,0.7050501243240923,6.983496292665181,64.41977554301103,64.74712643678161,41.5,92.19584581745269,62.49458335489717,50.25954703899258,33.689695106868875,2.7594396509338717,1.1386590768943605,16.650694686994434,40.38584396574752,42.57089090911676,0.27011494252873564,141,4.954321855235418,0.3826675200357973,0.33780312672467233,47.709219858156025,30.138578045843857,43.1139039186307,0.2695035460992908,63,2.213633169360506,0.5978721382580918,0.16670169006846788,40.0,25.33145356434446,112,3.544642857142857,1689.786027707528,0.11622859276253698,0.15295154688246962,,,1075,729,420,37.772312016865776,25.61489810260014,14.757554462403373,0.9094024467259564,0,0,0,0.0,0.0,0,0,10655.971322548308,1.4362359136310814,0.06399669694467382,77.98254,58.09525,4530.415156935,17.05921276100823,6.7964696204845945,7,4.014343011993537,278132.4848570788,233441.73554301684,813052.950482659,2.9232577809113325,1324627.1708827545,51900.036842919,21.419742815897234,42890.627722402816,17.701455931656135
20241009112601_39,2.0,15.179448869874035,0.0,25.389970774490337,221.930488905375,-18.951682917687716,0.0,1629.601816461484,8811.31617141086,512.9175522899233,0.0,182643.85039663521,799171.8989458897,505,16.838384848787967,364.9742813209295,22445.0,2.974423535648025,2.1187583138705777,0.7646335919783794,2.9396503662359192,14.452201480178198,54.5,32.0,37.459694651775465,62.269883818521116,48.06460896711009,35.29045134632715,1.4607261437999373,1.340760174117276,0.9895401634988802,42.56109304434765,35.292750829516024,0.3191489361702128,79,2.6341235704044546,0.44071579178700004,0.30878355674065566,37.08860759493671,11.984367321078096,39.877218849852476,0.27848101265822783,13,0.43346337234503685,0.9441904059567997,0.3743103941274354,38.0,10.834418091647349,97,177.43298969072166,141.66716527058773,0.09439030779122093,0.0652027966229833,,,651,444,232,21.706511953586077,14.80444133239972,7.7356540295421965,0.8149702210905211,0,0,0,0.0,0.0,0,0,8811.31617141086,1.6726543231013258,0.05248769819573537,40.156459999999996,39.79325,1597.9560518949997,17.84494776083457,6.006305514614095,2,4.410982679627255,230647.1160716436,144024.5385786344,388784.2184783991,1.6856235842013951,763455.873128677,41198.17115146,22.51266183139891,32829.653256165664,17.93970123287741
20241009113031_40,1.0,15.24026622942766,9.703633309511945,22.825719025289697,219.69913793514172,-28.545805959901347,0.0,1219.4567203692916,6639.999404255422,892.9759750184909,0.0,116751.69204724664,762346.3138656722,270,6.251736593498194,288.22430128935366,38334.0,7.8974042027194065,3.746009023696354,2.2127976832193843,3.813438839102485,15.963199099285614,70.9423076923077,53.5,44.34411480401294,79.39204595274977,67.94406973554095,39.965244966928985,1.588514830828594,1.02085591611683,1.7798506860006615,37.099639779636334,45.85487613789585,0.23076923076923078,158,3.658423636195239,0.40016188547756604,0.27715090387223673,47.79746835443038,19.589702633959842,27.498900701613227,0.22151898734177214,7,0.16208205983143464,0.75683234924077,0.13358930524255247,60.714285714285715,24.563121519373514,56,578.6071428571429,718.0112334619502,0.26975119292985167,0.27115053271068207,0.45482066092650975,2.6782876729571066,1066,727,391,24.682782254329904,16.833379642493284,9.053440770584421,0.9963510836336751,0,0,0,0.0,0.0,0,0,8112.933989609102,1.4977244282790265,0.04573314474304573,38.264669999999995,44.257009999999994,1693.4798828366995,17.678545889887168,4.968886546739543,1,4.447855145236724,330624.4574423328,180821.77990073717,358776.12700646,1.0851469663856834,870222.3643495298,49460.451484178004,23.308412575013197,38378.261278910424,18.085891271871077
20241009113055_41,2.0,15.718860050743254,0.0,23.527336903748534,229.46271648945367,-19.281220389756832,0.0,1421.7637120780005,8045.492266658528,1517.0918852156376,0.0,148726.05187218022,621156.5374430849,397,14.029260018375856,301.33443320841127,21836.0,3.3791395852677186,2.46299068698792,0.7459876728204032,3.2651217821357754,17.424095116294847,58.6,37.0,37.7419578799959,60.70782922861311,47.257905955336646,34.56246367822908,1.271010252786925,1.0855342905493781,0.8905860552523159,34.22594498928834,29.261302662840414,0.2153846153846154,92,3.251113152872995,0.4536206393324092,0.30465395079799223,44.55434782608695,15.564287529912816,34.85053805182467,0.20652173913043478,13,0.45939642377553186,0.7751720006233309,0.28041426630705785,41.0,14.331246121137386,76,209.96052631578948,143.60274524474892,0.156656249254182,0.1199825124484983,,,677,452,233,23.92395222277193,15.9728602728108,8.233797441515302,0.8847736842357689,0,0,0,0.0,0.0,0,0,8045.492266658528,1.496758468985546,0.04525455688246386,37.722570000000005,37.757130000000004,1424.2959794241003,17.39835870890138,5.7433969590826575,2,4.599976414688062,186970.52772232037,109734.298285836,286122.7165263996,1.5303091883622175,582827.542534556,34410.558632022,21.61467250755151,27714.18528353376,17.408407841415677
20241009113206_42,1.0,28.552261210337612,25.411301247891817,35.61443805067823,565.1195813517874,-64.31100474047467,0.0,2315.9270321583167,15814.10982884159,3436.4906216198933,0.0,246999.37477338914,2690719.3790393937,1211,35.354567483140166,1319.020886204426,11696.999999999996,0.5185759886504698,2.5840752382437095,1.3864623705353898,3.910128312945422,33.8325511932465,73.36,50.0,78.6142378961979,82.32053230429462,72.94719984586804,53.723930112233305,1.9828900078086924,1.2695405825125265,1.993938086217333,46.26346829032937,41.369985466690416,0.416,142,4.145622281260035,0.47639542378384514,0.3295520819581054,55.528169014084504,38.671184027803946,45.660904417287064,0.3591549295774648,33,0.9634192625463464,0.9096193680820953,0.3568764349392735,49.666666666666664,38.272283401538466,87,-132.95402298850576,3137.0035373407554,0.16659829035607898,0.16767347103003125,,,1543,1043,551,45.047149154818555,30.449887601086036,16.086182232213236,0.9854712769482493,0,0,0,0.0,0.0,0,0,35337.754545350195,1.24734212076288,0.13173241852487136,39.75704,62.915350000000004,2501.3280865640004,18.08717238001233,7.032078650876327,8,4.746250596313126,468278.2769024963,313353.53722387645,1419939.487123114,3.0322557273327675,2201571.301249487,75071.70146916,25.744753590246916,58851.604701973774,20.18230613922283
20241009113326_43,5.0,13.0963506590259,0.0,24.410496898229447,193.45434130642244,-24.899378313594582,0.0,1324.5051438057583,6808.1427593831395,2010.2187644400913,0.0,130451.70645000236,529348.6292055877,374,11.107151342361608,325.9094807325216,27472.0,4.430967741935484,3.124348560968743,1.4758217301414978,3.3364379730157583,12.824071425602753,62.72857142857143,45.5,35.55676404550554,68.75806206519705,50.24411037069926,34.85977302094895,0.9850443080645117,1.0250440158238838,0.7335570512845435,24.127530642843283,25.319742370957673,0.2571428571428571,50,1.484913281064386,0.3327304255545825,0.35186886313169985,37.08,7.974559548965698,39.92819377242286,0.14,8,0.23758612497030177,0.6370911643648753,0.09951109033273185,68.0,76.32823854904552,94,237.5212765957447,140.76899204645375,0.14735111282179716,0.10316154048373428,,,500,346,170,14.84913281064386,10.275599904965551,5.048705155618912,0.681130889858062,0,0,0,0.0,0.0,0,0,7410.880808878227,1.8639159513803891,0.057617728531855955,37.55337,38.531819999999996,1446.9996932334,17.09330966175533,5.472538965517572,2,4.5014165858500705,272503.0866355251,141945.85978718442,314180.7880395935,1.1529439608139656,728629.734462303,39686.64059191,21.974884048676632,31141.799404695237,17.24352126505827
20241009113513_44,1.0,18.199225639297158,16.600239532352937,23.074292015059186,201.13022081915042,-20.362374545951415,0.0,1275.857426056888,6897.068810255722,1255.9346766986614,0.0,130162.69370678328,636733.7486819705,375,10.877447425670777,334.6014778971977,28178.0,4.47482928378593,2.33732704841078,1.2706762022800815,3.3236800274077423,15.433310013163736,59.35897435897436,38.0,38.35360925047086,67.75911232447325,58.65337377816276,34.083184112227684,2.023950401950189,1.3504253387493654,1.6314367313766296,52.50713894434565,44.276816620176795,0.358974358974359,134,3.886874546773024,0.4138184748223879,0.27254053961772445,67.84328358208955,80.01453734311669,32.1458614534697,0.34328358208955223,19,0.5511240029006527,0.7107572125735951,0.18546466035481082,53.1578947368421,21.019447531161124,54,446.4074074074074,599.8913641935673,0.29048451004360115,0.27728440007565297,,,1007,756,450,29.209572153734587,21.928934010152282,13.052936910804931,1.0099867512109757,0,0,0,0.0,0.0,0,0,6917.911077624242,1.267872187113028,0.04640250260688217,39.43046,37.37603,1473.7540558737999,16.92228065153774,4.951646775600896,7,4.4423205263275936,243281.94958380103,141175.83151997914,339880.92024926323,1.3970659180868972,724338.7013530434,40754.61864023,21.237425033991663,32761.058507849604,17.07194294312121
20241009113623_45,1.0,12.426757190178103,0.0,21.503922372906157,175.86278692700938,-27.314845916189263,0.0,1280.2194039197648,4463.527632125239,2157.6468129041036,0.0,128351.34949559666,611307.4901651402,280,9.420948151138926,227.8810425335368,24930.0,5.203506574827802,3.394133222198459,1.1397288643427377,3.539562075200921,11.919133432286973,68.65789473684211,42.0,48.25223000889208,68.51798084303114,51.332291615726945,36.28393255750582,1.0698855396256783,1.021589113127097,0.7472812056663676,28.546754691922573,30.472117055296653,0.39473684210526316,57,1.9178358736247099,0.3566799799051051,0.3177286864148867,39.771929824561404,10.630999926332041,35.63819118316012,0.24561403508771928,4,0.13458497358769894,0.8935554231251234,0.33170938108240516,51.25,13.141061600951424,78,249.47435897435898,198.58291069339495,0.23029159775677535,0.16326639613464008,,,533,348,176,17.933447730560882,11.708892702129807,5.921738837858753,0.8078696245624769,0,0,0,0.0,0.0,0,0,7335.689881981682,1.7304532504990513,0.03838517538054269,37.493170000000006,37.30668,1398.7456953756002,17.070007019799725,5.976629007041783,2,4.447547900266396,173579.04442094528,99646.1743199595,225728.92900221644,1.300438827481979,498954.14774312126,32290.27352722,21.356001010066137,26001.639594812816,17.19685158387091
20241009113714_46,1.0,25.865430810321666,17.893152179727224,37.16524622344793,414.22107544106854,-36.59490572521149,0.0,2153.9799904565257,16413.305485086745,1024.0144436762853,0.0,217144.2968238166,1739347.6369776565,1544,53.074834141143306,1852.3971455455762,-628.9999999999818,-0.021164199192462374,2.5722799181301275,0.988027406933711,4.874725307155618,60.62197216850174,82.09782608695652,47.5,114.59715766980759,74.81784825252333,52.06512374078811,57.58794716640462,1.8790256849847966,1.4268326220125287,1.866259494777392,42.04265420156824,36.84366378040018,0.31521739130434784,231,7.94060018562442,0.4519471028445518,0.34249493501042616,46.142857142857146,21.962018149236286,42.555032335138975,0.30303030303030304,72,2.4749922656491696,0.7439209400814271,0.3914040150156662,49.208333333333336,33.07900370493512,157,-46.267515923566876,2754.4522439323614,0.16864802048790267,0.2223341459629442,,,1957,1384,732,67.27166477604757,47.574851328589595,25.162421367433225,0.9759112539124952,0,0,0,0.0,0.0,0,0,25616.408536886924,1.4368694067379324,0.10333501768569985,66.76205,109.44230999999999,7306.592972335499,28.597201830618136,14.46345243384559,24,4.890582238855134,582634.6707757596,331325.739658408,2554657.489950724,4.3846643842002715,3468617.900384891,171820.930820026,43.400083561512,137995.29343873967,34.85609836795647
